image,preset,entropy,contrast,sharpness,colorfulness,brightness,entropy_improvement,contrast_improvement,sharpness_improvement,colorfulness_improvement
low00721,balanced,7.5381994,68.1733819578143,3080.089359834011,20.56212373513742,169.102025,19.90048,130.02117669380573,1165.1276710949771,87.44146109947086
low00721,aggressive,4.0464697,74.49337447657666,7135.769357807483,23.14499847829125,211.33657083333333,-35.637993,151.3452195110058,2830.973168129249,110.98658814616591
low00721,illumination_only,6.4982924,33.881842136426236,312.2598340741494,12.433648038376733,125.469475,3.360012,14.319415774285272,28.258797231786225,13.34340679641518
low00721,output_only,7.539361,66.31637015821238,3402.624972253056,20.22521142799224,164.878075,19.918957,123.75550485808785,1297.607180782608,84.37021535038654
low00722,baseline,6.121612,26.380422311492822,398.30047451326385,17.184975193855323,116.459975,0.0,0.0,0.0,0.0
low00722,minimal,6.243814,28.89668196258174,477.040885497066,18.80145121907119,127.63719166666667,1.9962376,9.538360005680017,19.76909796053481,9.406333189202718
low00722,balanced,7.5182796,65.49884634300184,5157.392557906667,35.62482275183053,169.11595,22.815353,148.28581426638797,1194.8497147057556,107.30214824266129
low00722,aggressive,4.388383,72.20593488807135,11325.774728772898,33.6954288907234,211.95912083333334,-28.313278,173.71030696735403,2743.525291455744,96.07493470675227
low00722,illumination_only,6.4267077,29.60213601594768,491.28503592664936,19.011114421332984,129.2636,4.9839106,12.212517549619719,23.34533031300444,10.62637104143518
low00722,output_only,7.3811674,65.43317912139877,5831.972126638889,35.29542027644975,172.63201666666666,20.57555,148.03689019372646,1364.2142050585676,105.38534317506615
low00723,baseline,6.0442777,25.894644397616478,379.23032034081587,13.492625084193035,117.4224875,0.0,0.0,0.0,0.0
low00723,minimal,6.1707134,28.367611447556982,453.90289738826397,14.759132517509867,128.69624583333334,2.0918257,9.55011009986348,19.690560865581514,9.386664384535361
low00723,balanced,7.500812,64.8429327595075,5018.092622638263,28.118624749396176,170.3718875,24.09774,150.41059364953512,1223.230858262726,108.39995607925017
low00723,aggressive,4.2487016,71.47925440899101,11078.35562244,28.473018040833143,213.1671625,-29.70704,176.03875655295911,2821.2737031374063,111.02652644065559
low00723,illumination_only,6.3750544,29.078692067329943,467.0240972222223,14.910676132698224,130.31705833333334,5.4725595,12.296162947140322,23.150516235755035,10.509823252752152
low00723,output_only,7.358144,64.7765265547603,5701.446852932223,27.742767013727054,173.98664583333334,21.737354,150.15414600836448,1403.4258990178605,105.61430292929754
low00724,baseline,6.1057916,19.812333475849428,194.99177661659724,11.15105886864179,114.28049166666666,0.0,0.0,0.0,0.0
low00724,minimal,6.2498264,21.690339487507245,232.94282944859378,12.17168325554951,125.08332916666667,2.3589876,9.478974366886382,19.462899149135833,9.152712750695333
low00724,balanced,7.72906,60.76910790322099,3938.215491916233,27.126407331069434,162.23892916666668,26.585718,206.72362736724827,1919.6828606058361,143.2630627334627
low00724,aggressive,4.5768948,67.42412320217802,10449.167545277069,28.79662767923268,213.91669583333334,-25.040108,240.31389227506077,5258.773445006737,158.24119501523302
low00724,illumination_only,6.3389935,21.646420126306477,244.45981170789932,12.489055737292134,127.99355416666667,3.8193572,9.257297494476052,25.369292977194956,11.998832437455444
low00724,output_only,7.648616,61.68910061522664,4349.959050956598,26.69686605635842,163.72553333333335,25.268211,211.3671627343826,2130.8423085501236,139.4110404298325
low00725,baseline,6.1019244,19.736344607290082,196.44463594659723,11.169483915319264,114.927475,0.0,0.0,0.0,0.0
low00725,minimal,6.2440143,21.60373313684233,234.6372594215973,12.193997764682466,125.80062083333333,2.328607,9.461673712681748,19.441927386290452,9.172436767271341
low00725,balanced,7.708272,60.21243071280353,3927.64853975,27.203735826957804,162.82635,26.325262,205.0840057310443,1899.366651486334,143.554098230511
low00725,aggressive,4.5552216,66.9908269649471,10391.189748658266,28.865355924079417,214.36022916666667,-25.347788,239.42874578812567,5189.627634059234,158.43052501727286
low00725,illumination_only,6.3214836,21.518378607856157,245.3533077663888,12.499128150840544,128.481325,3.598196,9.029199864638757,24.896924054005336,11.90425847426698
low00725,output_only,7.6306567,61.43253220636757,4381.892522493055,26.828845490918383,165.07061666666667,25.05328,211.26600912549947,2130.5992227164998,140.19771812484424
low00726,baseline,5.4183936,20.054946036159357,332.8340884982639,13.604161157529704,123.89080833333334,0.0,0.0,0.0,0.0
low00726,minimal,5.638601,21.968660172248388,396.8056041770659,14.819490982202678,135.53167916666666,4.0640683,9.542354951434804,19.220241522567388,8.933515345783057
low00726,balanced,7.1128855,60.2126535125876,5717.965762321595,34.24347010694038,191.6902375,31.272957,200.2384220033468,1617.9627808319942,151.71320532311628
low00726,aggressive,4.048434,64.86473227300483,11222.090777266041,33.63918163430499,220.2579625,-25.283506,223.4350875641988,3271.677110328372,147.27126681887472
low00726,illumination_only,5.788043,22.545791420992277,414.85604299998266,15.211893861783349,138.79696666666666,6.822122,12.420105146839534,24.643495764451004,11.817948094240178
low00726,output_only,7.045605,59.03527449441642,6065.568006645401,33.5534509738436,189.1122625,30.031256,194.36765567942675,1722.399873165948,146.64108712996435
low00727,baseline,5.4347563,20.929294705855856,378.5620674423437,10.613114982100539,123.08377916666667,0.0,0.0,0.0,0.0
low00727,minimal,5.6660743,22.919024945173824,451.54982620493064,11.584160595248752,134.64325,4.256272,9.506914911763637,19.28026208640232,9.149487353957083
low00727,balanced,7.141471,61.044041647034184,6152.010370688265,25.79291022604258,190.2265875,31.403702,191.66793484901586,1525.0995278667845,143.0286515273169
low00727,aggressive,3.9706793,65.58845520277673,12094.808851566651,26.245544747002207,219.69759583333334,-26.939148,213.38110588325554,3094.934171107551,147.29351176602168
low00727,illumination_only,5.8102846,23.579484628176232,474.89312322873263,11.906780072946043,138.28672083333333,6.9097548,12.662585909208268,25.446568494626188,12.189306278385983
low00727,output_only,7.069507,59.89171363523722,6521.02859606639,25.228526175753263,187.7631625,30.079561,186.16212097429147,1622.578450641932,137.71085320664312
low00728,baseline,5.4401774,20.94765741141576,378.2653607715104,10.6002409092452,123.037625,0.0,0.0,0.0,0.0
low00728,minimal,5.6702437,22.93699003700099,451.2265509374826,11.569946607396039,134.59190416666667,4.229022,9.496683025287155,19.288361487068357,9.147959055393661
low00728,balanced,7.144416,61.02700819344123,6131.99608112993,25.675773142592377,190.1452875,31.326889,191.3309445293085,1521.0831646395284,142.21876995454667
low00728,aggressive,3.9719458,65.64223051703779,12123.7083318775,26.19406444951271,219.6823625,-26.988674,213.363108952054,3105.080239742273,147.1081994624015
low00728,illumination_only,5.8147693,23.620533214853772,474.94355577083337,11.898959046137481,138.3425125,6.8856544,12.759783831395794,25.558299814219843,12.251779445499018
low00728,output_only,7.075347,59.92511605762414,6513.1820472222225,25.160764059255165,187.70878333333334,30.057281,186.07072800878913,1621.8552695224141,137.36030411639732
low00729,baseline,4.4491763,15.046974963495687,82.43814987159722,9.288856483166109,140.08812083333333,0.0,0.0,0.0,0.0
low00729,minimal,4.552076,15.576319211751821,102.25736227039931,10.41219512231148,156.38211666666666,2.3127775,3.517944633657831,24.041311491914612,12.09340074508807
low00729,balanced,6.3175898,36.41773556663908,755.7548492632637,18.862279888179575,153.46872916666666,41.99459,142.02695661413247,816.7537729078115,103.06353018116998
low00729,aggressive,3.2952397,50.43788662105987,2740.393204166231,27.147080601208998,233.42863333333332,-25.935959,235.2028347453449,3224.180865818279,192.25427963503114
low00729,illumination_only,5.401211,18.6802459295445,95.48714572498262,10.15119806050111,152.27344166666666,21.397995,24.146188684856686,15.828831522432353,9.283613961501024
low00729,output_only,5.3562346,32.694041612220374,1124.3666643663892,20.822491905847908,171.05149166666666,20.387104,117.27982994280835,1263.8911912963397,124.16636475742553
low00730,baseline,4.4002943,15.46765111602489,86.89910811555555,8.5571382274987,139.96194583333335,0.0,0.0,0.0,0.0
low00730,minimal,4.5049324,16.061599086258763,107.91922907414933,9.607726527565719,156.262475,2.3779798,3.839936431062426,24.189110123710268,12.27733235266567
low00730,balanced,6.2768707,36.58713155035387,783.8747440887325,18.54369473989409,154.88597916666666,42.64661,136.53967416195886,802.0515412498387,116.7043963401596
low00730,aggressive,3.358044,49.87706000573853,2767.5492454374826,26.14245921731656,233.724225,-23.685925,222.46046689057133,3084.7844074041445,205.5046970411994
low00730,illumination_only,5.4124155,19.072715928490332,100.46876244359376,9.354391588040919,152.02766666666668,23.001217,23.307125208755853,15.615412657623292,9.316822275702112
low00730,output_only,5.380807,33.0510838996849,1161.0711803863885,20.034669667319793,172.0933125,22.282888,113.67875220202708,1236.11403564975,134.12815283195494
low00731,baseline,5.116062,18.59870962129002,114.07609989972222,13.738189568815034,131.54992083333335,0.0,0.0,0.0,0.0
low00731,minimal,5.244628,20.348360830746635,138.11977068317714,15.126592089757423,144.80604166666666,2.5129833,9.407379571396623,21.07686956741187,10.106153463582926
low00731,balanced,6.959399,47.77345144769489,1683.7692697912328,28.729855486963867,197.6744375,36.030388,156.86433317399838,1376.0052905659802,109.12402862877306
low00731,aggressive,3.3452785,53.41123952905353,4756.575941416666,32.209166181796725,232.80594166666666,-34.61224,187.17712473941452,4069.6516146659114,134.4498597901854
low00731,illumination_only,5.9221125,21.30406229133723,139.0055164410417,15.138719647068424,147.2544125,15.755287,14.545915954031475,21.853321215603877,10.194429704424218
low00731,output_only,6.2706966,49.39347950349665,2242.5608655288884,30.36790982601225,212.5115125,22.568813,165.5747657189923,1865.8463670306012,121.04739255415286
low00732,baseline,5.162125,19.14850805100562,128.76280829333334,13.625510356363364,131.1540625,0.0,0.0,0.0,0.0
low00732,minimal,5.280657,20.95595608694338,155.82355821083328,14.989507625047194,144.36244583333334,2.2961805,9.439106332061408,21.015967480185047,10.010614156898852
low00732,balanced,6.9634233,48.042156825712865,1811.8483827708333,26.785278611432147,198.22481666666667,34.89451,150.89242826513492,1307.120896775782,96.5818373836025
low00732,aggressive,3.2858663,53.45350957654682,4955.814345627066,30.5512568734802,232.99879583333333,-36.346634,179.15234666932503,3748.793305546173,124.22100952139527
low00732,illumination_only,5.954504,21.89197909566265,156.68092493750004,15.013674801760484,146.75849166666666,15.349859,14.32733577649643,21.6818171444092,10.18798128723906
low00732,output_only,6.2999454,49.51651194291715,2377.038503451233,28.70844620579563,212.14658333333333,22.041702,158.59201046379533,1746.0598483034976,110.69630021152388
low00733,baseline,5.5918074,18.898545652707845,97.05027212206598,27.206868743194956,127.39782916666667,0.0,0.0,0.0,0.0
low00733,minimal,5.7011495,20.61316304822499,116.9882295428993,30.07114465368815,140.132825,1.9553982,9.072747855978372,20.54394798167712,10.527767592548166
low00733,balanced,7.0276027,49.09813725447612,1436.8078717108338,57.79141392809794,178.047625,25.676765,159.798495380205,1380.477942301567,112.41479302006357
low00733,aggressive,4.9371343,55.74531892326237,3416.9280356243753,52.256483781762334,227.26037916666667,-11.70772,194.97147530648738,3420.781509326114,92.07092251228964
low00733,illumination_only,5.9562297,21.582731646242852,112.92395468331594,29.767332791773885,139.06594583333333,6.5170755,14.20313521929878,16.356144309708558,9.41109420840411
low00733,output_only,6.8036566,49.82949527979955,1924.124402012483,61.264935616335464,193.15175416666668,21.671871,163.66841235034303,1882.6058803754777,125.18186930886408
low00734,baseline,5.5619535,18.84642227788162,95.27482427151038,27.876209407328698,127.19184583333333,0.0,0.0,0.0,0.0
low00734,minimal,5.6438637,20.552937652204353,114.90740622914932,30.808347029600128,139.94292083333335,1.4726864,9.054850566123209,20.60626414979343,10.518423001588467
low00734,balanced,7.0212507,48.833659071864204,1401.359197572899,58.744750890947266,176.29394583333334,26.237133,159.1136840289096,1370.8599131910876,110.73435786252625
low00734,aggressive,5.0198708,55.662651866798676,3398.8481701735946,52.807593266667794,227.0765375,-9.746266,195.34863989609855,3467.4147878643084,89.43606175086559
low00734,illumination_only,5.9440017,21.492333393715008,110.41861074555554,30.47759335952975,138.52054166666667,6.8689556,14.039328403134963,15.894845873332708,9.331914229045585
low00734,output_only,6.7611856,49.85764306440231,1902.6075058803992,62.89467047446807,192.5181125,21.561346,164.5469910908015,1896.9677408781404,125.62131585197864
low00735,baseline,6.488817,25.613905239667513,300.62925668638894,12.722897804928312,115.8748,0.0,0.0,0.0,0.0
low00735,minimal,6.570188,27.952876481601624,365.6481806927083,14.020429645653564,127.8795125,1.2540164,9.131646346187827,21.627610274187635,10.198398671587563
low00735,balanced,7.809518,62.26698536249411,3634.2266730399997,26.537205678361072,151.86398333333332,20.353489,143.09836699974602,1108.8732524230534,108.57831356691148
low00735,aggressive,4.604018,70.24617001312131,10586.584728454425,30.109525774907166,210.5111125,-29.04688,174.25013622808717,3421.47520342578,136.6561944971688
low00735,illumination_only,6.80731,29.16428545473726,344.2110940887326,13.795559447235291,125.62892083333334,4.908335,13.861143710219464,14.496871622780025,8.43095384992777
low00735,output_only,7.693198,63.84849092963433,4942.102299417899,27.9650127990379,164.26009166666665,18.560871,149.27276935011858,1543.919275818658,119.80065569814951
low00736,baseline,6.4917316,25.635714107855904,302.7664699069271,12.67068950152548,115.86178333333334,0.0,0.0,0.0,0.0
low00736,minimal,6.5716352,27.975112916940223,368.0325238622223,13.961604736233896,127.86386666666667,1.2308519,9.125545710339408,21.55656601451228,10.188200370256073
low00736,balanced,7.817602,62.34291540925024,3640.1813541428996,26.382774123983953,151.75724166666666,20.423988,143.18774638755096,1102.3066343052853,108.21893016009598
low00736,aggressive,4.6032248,70.14992048035394,10539.201123599929,29.87276117935236,210.59012916666666,-29.09096,173.64137462766033,3380.967072357704,135.76271185365127
low00736,illumination_only,6.8186774,29.234392193285522,346.2644910660417,13.741112782491404,125.60815,5.0363417,14.037752450698559,14.366855475273157,8.44802708516416
low00736,output_only,7.694232,63.87328674168915,4960.683804016509,27.83210519421342,164.232825,18.523567,149.1574312030402,1538.4521725742827,119.65738479237922
low00737,baseline,4.178754,17.885092029431455,114.73319523914932,10.404791406428425,130.69555416666665,0.0,0.0,0.0,0.0
low00737,minimal,4.521117,19.659478315916996,137.17688682623265,11.377818138710893,143.2598875,8.192953,9.921035259788633,19.561637362492867,9.35171782186138
low00737,balanced,5.8900323,50.32900799021524,2150.8569981548435,27.85184789574778,205.21629583333333,40.951885,181.40200736677528,1774.6597213401121,167.6829049983644
low00737,aggressive,3.12233,55.01204454808057,4613.885349609375,27.58673441032858,232.4408,-25.280836,207.58603007216024,3921.4040409074414,165.13491076125356
low00737,illumination_only,4.8782625,20.38849257400508,144.66160734993053,11.750086990075593,147.6569625,16.739647,13.997135382105194,26.085224985148,12.92957764454557
low00737,output_only,5.4473014,48.85063532722235,2382.6265791937326,26.482503645693775,203.07079166666668,30.357079,173.13605793492385,1976.6671530653334,154.52219666154969
low00738,baseline,4.7506638,19.11571812790604,129.1305192812327,11.010761539733918,128.91156666666666,0.0,0.0,0.0,0.0
low00738,minimal,5.0211315,20.96429582250101,154.3998774658159,12.034112783289263,141.228,5.6932626,9.670459054825308,19.568850435387162,9.294100502153592
low00738,balanced,6.3282833,51.79966673255886,2267.6598636663884,24.57728407422345,202.55825,33.208405,170.97944417238102,1656.0990819897995,123.21148256215322
low00738,aggressive,3.2282207,56.23744916682505,4835.637682642898,24.486835947611006,231.60635416666668,-32.046955,194.1948023638564,3644.7674721352178,122.39003051012169
low00738,illumination_only,5.2676373,21.712204278353006,163.14678533664932,12.3818334375578,145.58084166666666,10.882132,13.582990359417849,26.342545700860054,12.452107811763712
low00738,output_only,6.0038815,50.3196812821767,2501.6965014655557,24.84164606656844,200.2351875,26.379845,163.23720064022928,1837.339457310726,125.6124245078216
low00739,baseline,5.7603884,21.893004069525585,52.12833976942707,28.866197078565207,111.61610833333333,0.0,0.0,0.0,0.0
low00739,minimal,5.888828,23.956622188933814,62.01107977623262,31.543585727735508,122.06492916666667,2.2297008,9.42592488840179,18.958478345020517,9.275169298828121
low00739,balanced,7.092944,58.44264589332196,924.3704410102605,62.15347955300092,176.87776666666667,23.13309,166.94667258876729,1673.2589318956168,115.3157874722383
low00739,aggressive,4.8413997,59.63614419595756,2218.378968412222,51.6609274315144,220.380325,-15.95359,172.3981780050428,4155.610246220208,78.96686318224987
low00739,illumination_only,5.953085,25.08024894514959,67.89250796416668,33.034106631533525,127.9010875,3.3452013,14.558280195364132,30.241070911652535,14.4387206310014
low00739,output_only,7.0828705,57.408995909343425,1033.586263827066,60.274587564745524,175.1023125,22.95821,162.22530141149088,1882.772266292773,108.80681788701163
low00740,baseline,5.748795,21.80278588487373,51.288360457482646,28.754859713034506,111.52712916666667,0.0,0.0,0.0,0.0
low00740,minimal,5.8793297,23.85899732454159,60.903747545555554,31.422595135957096,121.96669583333333,2.2706437,9.430957358042996,18.747698312649188,9.27751152169006
low00740,balanced,7.094981,58.809784967600415,924.9057694394272,62.099660167340794,176.80692083333332,23.416842,169.73518557736824,1703.3443868929314,115.96231310838625
low00740,aggressive,4.8360944,59.74962123598552,2206.6764585724827,51.60855850839782,220.28687916666667,-15.876383,174.04581025325953,4202.489763543499,79.47769185256637
low00740,illumination_only,5.9462576,24.974620981262323,66.6534226488889,32.90721701909182,127.797725,3.4348514,14.547843166176012,29.95818555000152,14.44054099897089
low00740,output_only,7.0822086,57.75016253871727,1034.3382820203997,60.169254465882815,175.07304166666665,23.194662,164.87515331140773,1916.7115360957034,109.24899327054705
low00741,baseline,4.8249445,13.460425067076779,48.88675343706598,20.260299126528228,128.94678333333334,0.0,0.0,0.0,0.0
low00741,minimal,4.9771485,14.732310294038873,57.96512382638888,22.211585296522976,141.0696125,3.154524,9.449071783572672,18.570205119081766,9.631082728881298
low00741,balanced,6.63406,41.84525472045039,1003.5534616332641,57.40832570784072,207.038825,37.49505,210.8761759894258,1952.8126559379355,183.3537913202475
low00741,aggressive,4.5784836,46.99650779758782,2073.6872943074827,44.66727154314234,234.39545416666667,-5.108057,249.14579267290645,4141.818383331652,120.46698947626275
low00741,illumination_only,5.1905093,15.343295194461161,60.635177984010404,22.712097795557067,144.493475,7.57656,13.988192185622324,24.03191809836315,12.101492943006592
low00741,output_only,6.388555,40.609386881165165,1100.5329874583158,56.19325441261011,206.60310416666667,32.40681,201.69468407422565,2151.188532850886,177.35648946580628
low00742,baseline,5.9829836,17.512751550638036,52.492555153055534,23.415393048803143,106.368725,0.0,0.0,0.0,0.0
low00742,minimal,6.112771,19.150083578962068,62.29132163888889,25.631871029258306,116.32995416666667,2.1692762,9.349370506340447,18.666964214758707,9.465901237854544
low00742,balanced,7.445451,49.75240210790496,935.4505354840106,49.50774765596188,167.7796,24.443777,184.09243381341952,1682.0632521249238,111.43248611191869
low00742,aggressive,4.808061,58.32694912510768,2458.4427556382634,38.869104066432335,222.96415416666667,-19.637735,233.054168880633,4583.412244784126,65.99808504354402
low00742,illumination_only,6.177873,20.001157255372732,67.43967987993058,26.726420386394015,121.31329583333333,3.2573972,14.209107561079037,28.474751673437996,14.140387610363483
low00742,output_only,7.4314704,49.4522430618104,1058.2194186997222,47.912812496648584,167.701075,24.21011,182.37848814801876,1915.9419095035698,104.6210046390727
low00743,baseline,5.0283766,13.251310744753155,56.1336326416493,35.08026950734784,120.3721125,0.0,0.0,0.0,0.0
low00743,minimal,5.1173067,14.493612793700981,66.56927749305555,38.44425858657643,131.74072083333334,1.7685654,9.374937112841566,18.590717116111506,9.589404889047316
low00743,balanced,6.691008,44.300575878009354,1214.1772553315975,89.07980321413073,194.08579166666667,33.064976,234.3108974751809,2063.0120806233344,153.93135362164836
low00743,aggressive,5.2509055,49.908888366633214,2720.4650158054,72.5435343947177,226.94808333333333,4.4254627,276.63359744540435,4746.408272153947,106.7929791118705
low00743,illumination_only,5.281905,15.445493148442809,68.17168847567707,39.593934328064776,135.2679625,5.0419574,16.55822918920257,21.445353289136563,12.866676579470148
low00743,output_only,6.510976,41.86278393744324,1362.8229957549308,85.84217577862113,190.58208333333334,29.48465,215.91428760372833,2327.818994817309,144.7021558960395
low00744,baseline,5.594455,18.73618086497167,58.32730785493056,32.188537994291295,116.81510833333333,0.0,0.0,0.0,0.0
low00744,minimal,5.713823,20.49107748085466,69.10760743083334,35.31995971260973,127.78608333333334,2.1336856,9.366351811664392,18.482422680496637,9.728375109406334
low00744,balanced,7.050783,55.6794246467495,1128.0883481465974,77.89990682041342,189.55541666666667,26.031641,197.17595623153534,1834.0655168799071,142.01132351593333
low00744,aggressive,4.9835806,59.42997429780148,2633.8251526145673,51.48361442307319,222.8085125,-10.91928,217.1936411486565,4415.595266569333,59.94393542261509
low00744,illumination_only,5.7850027,21.558154272874464,72.58559496998264,36.67283510822619,132.79321666666667,3.4060147,15.061625569481087,24.445302962575852,13.931347595626098
low00744,output_only,7.015504,54.00411425027354,1279.8145597499827,75.08261991617208,186.10154166666666,25.40103,188.23437732306073,2094.194463651723,133.25886975509152
low00745,baseline,5.1706786,16.804756745206266,157.06502068317707,37.989233041619734,118.35436666666666,0.0,0.0,0.0,0.0
low00745,minimal,5.2844496,18.411264456780255,193.07335818638893,41.785888654655004,131.08855,2.2003102,9.559839133239837,22.925752243617566,9.994030700424462
low00745,balanced,6.995558,47.110040744728536,2781.8990042327086,82.16184246256785,170.77052916666668,35.292835,180.33753453864884,1671.1766707395675,116.27665494734805
low00745,aggressive,5.108779,56.55494124820113,7646.583363753056,52.9017456961496,222.52262916666666,-1.1971284,236.54126689060243,4768.419034673114,39.25457678545975
low00745,illumination_only,5.6743283,18.705088187663375,201.06669131659723,42.308264055603544,133.64815833333333,9.740496,11.308294855259945,28.01493957217751,11.3690924195601
low00745,output_only,6.588728,47.96579165137998,3219.7955309762333,84.25647669633113,176.4522375,27.424822,185.4298480997812,1949.9761926438275,121.79041257301128
low00746,baseline,5.1828556,17.00388765768759,164.64221607888888,37.70194985103676,118.1715625,0.0,0.0,0.0,0.0
low00746,minimal,5.298085,18.632404039093874,201.86260786638886,41.46890954115437,130.796625,2.2232842,9.577317929820719,22.606833577644323,9.991418759510186
low00746,balanced,7.0041227,47.42482121519631,2896.4333095673433,81.51112164456612,170.7098,35.140224,178.90575478928892,1659.228816611353,116.19868989965425
low00746,aggressive,5.119589,56.66099538175475,7834.978661604168,51.98987139996237,222.56777916666667,-1.220693,233.22376930747293,4658.790818176312,37.89703610921521
low00746,illumination_only,5.6860647,18.917455688661796,210.42614129659728,41.99725207863587,133.36290416666668,9.709109,11.2537089723071,27.808132268926016,11.392785372030282
low00746,output_only,6.598067,48.13132764563977,3326.2317354335955,83.30434646408213,175.7848375,27.305626,183.06072478595345,1920.278768502375,120.95500840997315
low00747,baseline,5.838146,21.20016400152596,132.5973624648437,22.452547853160333,117.97524166666666,0.0,0.0,0.0,0.0
low00747,minimal,5.9725046,23.220696605218315,157.30185414998263,24.529467230224753,129.13795833333333,2.3013883,9.530740439304717,18.631208966685865,9.250261443144332
low00747,balanced,7.279745,52.797904368824774,1835.8708989149302,46.86762442875673,183.01437916666666,24.69275,149.0447921300253,1284.5455631907348,108.74078405386773
low00747,aggressive,4.234033,61.48199878294944,4073.7816416283167,43.118131654216846,223.33414166666665,-27.476412,190.0071847487786,2972.294626304065,92.0411524616691
low00747,illumination_only,6.1293516,23.756572159597212,160.8925416299305,24.855479838616947,131.04102916666668,4.9879775,12.058435764399022,21.339171940609937,10.702268629697576
low00747,output_only,7.1312456,51.88513639059681,2044.6995405988891,46.092780472646865,181.99775,22.149143,144.73931610558387,1442.0363592383007,105.28975497165693
low00748,baseline,5.8563757,21.219694003209465,134.24433134993058,22.101539017342965,118.0211875,0.0,0.0,0.0,0.0
low00748,minimal,5.994575,23.245678614122966,159.29478528734373,24.144011195005966,129.1917375,2.3598099,9.54766176461862,18.660343930735447,9.241312001215315
low00748,balanced,7.3066864,52.95183685543333,1886.150020284566,46.45326909438671,182.2162625,24.764647,149.5410011446178,1305.0127862516567,110.18115099557124
low00748,aggressive,4.2358704,61.346332960209864,4132.951445996095,42.88537187325193,223.40270833333332,-27.670788,189.10093119595064,2978.678559039381,94.03794387169144
low00748,illumination_only,6.151023,23.721779478595057,163.0302106887326,24.45277571989348,131.0322625,5.0312214,11.79133627001008,21.44290120062259,10.638339260924374
low00748,output_only,7.1605873,52.079013837178756,2097.840536041597,45.60467130374551,181.07638333333333,22.269945,145.4277325078384,1462.7032552854841,106.34160936919261
low00749,baseline,5.47206,14.925510380662493,47.628145123263884,21.45317521801708,118.47554166666667,0.0,0.0,0.0,0.0
low00749,minimal,5.6084247,16.316551457474926,56.56252800493056,23.461043983608576,129.6058625,2.4920132,9.319889513558396,18.75862026233454,9.35930809862226
low00749,balanced,7.013728,44.79252239184738,876.8601678791493,50.12100220469563,191.72257083333332,28.173447,200.10714038885138,1741.0546235000209,133.62976200652278
low00749,aggressive,4.4845243,51.59307610484182,2014.312760624566,44.38545991250614,229.9952,-18.046877,245.6704312884728,4129.2488095251865,106.89459467626861
low00749,illumination_only,5.690708,17.17732825849185,59.69583586659721,24.246164621261318,134.06612916666666,3.9957154,15.087041048504554,25.337309929037904,13.019002431391108
low00749,output_only,6.951453,43.44992829404305,975.8352454427086,49.50648329811912,189.33609583333333,27.035395,191.1118426498622,1948.8625851735378,130.76529602266967
low00750,baseline,5.509972,17.277775927690538,64.65067208159722,19.266736008604386,119.95702916666667,0.0,0.0,0.0,0.0
low00750,minimal,5.6364574,18.884538831480857,76.85507994159721,21.10190772073511,131.239325,2.2955716,9.299593364995614,18.87746479200789,9.525078411367389
low00750,balanced,6.978205,50.75635310993491,1184.8295805077084,45.9214110341418,191.08285416666666,26.646835,193.76670540442268,1732.6639806811374,138.3455662320469
low00750,aggressive,4.103709,56.12420354082182,2778.434988262222,41.43298200696614,226.61924166666665,-25.522142,224.83465334721328,4197.6119177160135,115.04930564503748
low00750,illumination_only,5.6714582,19.935650002235928,81.66674654659722,21.871020761255476,136.00740416666667,2.930798,15.383195647801523,26.320027181656506,13.517000240663673
low00750,output_only,6.959604,48.93068332717383,1312.9085659944271,44.734723203780845,188.65555,26.309237,183.20012675216023,1930.773267658181,132.18630900326156
low00751,baseline,5.6549315,21.495937339872437,60.39963166493054,24.329697559923794,112.85771666666666,0.0,0.0,0.0,0.0
low00751,minimal,5.7892313,23.51431137797574,71.85066470666669,26.663844973661025,123.43234583333333,2.374914,9.389560483875512,18.95877959200353,9.593820095742045
low00751,balanced,7.221223,62.193820394642856,1212.9669550340104,56.80132346489219,174.8737375,27.697796,189.3282549688151,1908.2356822356055,133.46497968168788
low00751,aggressive,4.700188,60.7585308194933,3260.6384789165963,49.639425654751406,216.85372916666665,-16.883377,182.65122780569968,5298.440998788078,104.02812460981077
low00751,illumination_only,5.860312,24.580034054079793,78.4000018027604,27.87150368717083,129.11951666666667,3.631882,14.347346968148806,29.80211905544004,14.5575427665042
low00751,output_only,7.1934357,60.56931711253553,1335.4041755799306,54.7888325977094,173.39456666666666,27.206415,181.7709977233073,2110.94754846874,125.19323334276997
low00752,baseline,5.3840356,14.558920137551313,41.796301853732636,20.87183012253927,117.98635833333333,0.0,0.0,0.0,0.0
low00752,minimal,5.514695,15.923479955320152,49.63053087888889,22.869937140518353,129.03649583333333,2.4267964,9.37267190750829,18.743833013199026,9.573223844043026
low00752,balanced,6.9936614,45.732242596014,894.2723793549308,48.837416425085024,193.7393125,29.89627,214.118369796249,2039.5969013824783,133.98722650749258
low00752,aggressive,4.5046296,51.307690682554096,2107.4233174074825,41.33398887144598,230.00627083333333,-16.333584,252.4141227357788,4942.12866674777,98.03720435042179
low00752,illumination_only,5.5815206,16.68304270168931,54.28549251789933,23.939867108635777,135.21188333333333,3.667973,14.589835949847144,29.881090216720548,14.699415279273321
low00752,output_only,6.9776173,45.130243044879904,983.782897124566,47.333831155574245,192.27754166666668,29.598274,209.9834508225445,2253.755843201972,126.78332890635662
low00753,baseline,5.360344,19.91156543985318,69.92832032567708,21.99269287892222,116.06936666666667,0.0,0.0,0.0,0.0
